owner.id,taken_at_timestamp,location.id,insta_description
2441973,"1,511,541,394",4599325,vinylcollectionpost
2441973,"1,511,541,394",4599325,vinyligclub
2441973,"1,511,541,394",4599325,vinylgram
2441973,"1,511,541,394",4599325,recordcollector
2441973,"1,511,541,394",4599325,earthwindandfire
2441973,"1,511,541,394",4599325,records
2441973,"1,511,541,394",4599325,vinyloftheday
2441973,"1,511,541,394",4599325,vinyl
2441973,"1,511,541,394",4599325,wax
2441973,"1,511,541,394",4599325,vinylwrap
2441973,"1,511,541,394",4599325,nowspinning
2441973,"1,511,541,394",4599325,colorado
2441973,"1,511,541,394",4599325,vinylism
2441973,"1,511,541,394",4599325,instavinyl
2441973,"1,511,541,394",4599325,vinyljunkie
2441973,"1,511,541,394",4599325,vinyladdict
2441973,"1,511,541,394",4599325,vinylcollector
2441973,"1,511,541,394",4599325,marionsvinyl
2441973,"1,511,576,556",4599325,turkeyday
2441973,"1,511,576,556",4599325,coloradical
2441973,"1,511,576,556",4599325,theview
2441973,"1,511,576,556",4599325,colorado
2441973,"1,511,576,556",4599325,denversunset
2441973,"1,511,576,556",4599325,coloradovibes
2441973,"1,511,576,556",4599325,thanksgiving
2441973,"1,511,576,556",4599325,sunsets
2441973,"1,511,629,198",4599325,coloradical
2441973,"1,511,629,198",4599325,recordcollection
2441973,"1,511,629,198",4599325,denver
2441973,"1,511,629,198",4599325,vinylcommunity
2441973,"1,511,629,198",4599325,vinylove
2441973,"1,511,629,198",4599325,vinylcollection
2441973,"1,511,629,198",4599325,vinylcollectionpost
2441973,"1,511,629,198",4599325,vinyligclub
2441973,"1,511,629,198",4599325,vinylgram
2441973,"1,511,629,198",4599325,vinylvibes
2441973,"1,511,629,198",4599325,recordcollector
2441973,"1,511,629,198",4599325,records
2441973,"1,511,629,198",4599325,vinyllover
2441973,"1,511,629,198",4599325,vinyloftheday
2441973,"1,511,629,198",4599325,wax
2441973,"1,511,629,198",4599325,nowspinning
2441973,"1,511,629,198",4599325,colorado
2441973,"1,511,629,198",4599325,vinylism
2441973,"1,511,629,198",4599325,instavinyl
2441973,"1,511,629,198",4599325,record
2441973,"1,511,629,198",4599325,vinylpost
2441973,"1,511,629,198",4599325,vinyljunkie
2441973,"1,511,629,198",4599325,vinyladdict
2441973,"1,511,629,198",4599325,vinylcollector
2441973,"1,511,629,198",4599325,marionsvinyl
2441973,"1,511,710,017",239799970,paintmines
2441973,"1,511,710,017",239799970,coloradical
2441973,"1,511,710,017",239799970,exploremore
2441973,"1,511,710,017",239799970,postturkeyhike
2441973,"1,511,710,017",239799970,colorado
2441973,"1,511,710,017",239799970,coloradosprings
2441973,"1,511,710,017",239799970,coloradolive
2441973,"1,511,710,017",239799970,coloradovibes
2441973,"1,511,719,452",4599325,coloradical
2441973,"1,511,719,452",4599325,snowspinning
2441973,"1,511,719,452",4599325,recordcollection
2441973,"1,511,719,452",4599325,denver
2441973,"1,511,719,452",4599325,vinylcommunity
2441973,"1,511,719,452",4599325,vinylove
2441973,"1,511,719,452",4599325,vinylcollectionpost
2441973,"1,511,719,452",4599325,brightereveryday
2441973,"1,511,719,452",4599325,vinyligclub
2441973,"1,511,719,452",4599325,troutsteakrevival
2441973,"1,511,719,452",4599325,vinylgram
2441973,"1,511,719,452",4599325,recordcollector
2441973,"1,511,719,452",4599325,records
2441973,"1,511,719,452",4599325,vinyloftheday
2441973,"1,511,719,452",4599325,vinyl
2441973,"1,511,719,452",4599325,wax
2441973,"1,511,719,452",4599325,colorado
2441973,"1,511,719,452",4599325,vinylism
2441973,"1,511,719,452",4599325,instavinyl
2441973,"1,511,719,452",4599325,vinyljunkie
2441973,"1,511,719,452",4599325,vinyladdict
2441973,"1,511,719,452",4599325,marionsvinyl
2441973,"1,511,740,418",4599325,barnumlife
2441973,"1,511,740,418",4599325,wanderer
2441973,"1,511,740,418",4599325,coloradical
2441973,"1,511,740,418",4599325,sunset
2441973,"1,511,740,418",4599325,nofilter
2441973,"1,511,740,418",4599325,wandering
2441973,"1,511,740,418",4599325,theview
2441973,"1,511,740,418",4599325,coloradosunset
2441973,"1,511,740,418",4599325,exploremore
2441973,"1,511,740,418",4599325,colorado
2441973,"1,511,740,418",4599325,wanderlust
2441973,"1,511,740,418",4599325,denvervibes
2441973,"1,511,740,418",4599325,coloradovibes
2441973,"1,511,740,418",4599325,denversunset
2441973,"1,511,740,418",4599325,sunsets
2441973,"1,511,740,418",4599325,denverlife
2441973,"1,511,742,177",4599325,recordcollection
2441973,"1,511,742,177",4599325,denver
2441973,"1,511,742,177",4599325,vinylcommunity
2441973,"1,511,742,177",4599325,vinylove
2441973,"1,511,742,177",4599325,vinylcollection
2441973,"1,511,742,177",4599325,vinylcollectionpost
2441973,"1,511,742,177",4599325,thedead
2441973,"1,511,742,177",4599325,vinyligclub
2441973,"1,511,742,177",4599325,vinylgram
2441973,"1,511,742,177",4599325,deadset
2441973,"1,511,742,177",4599325,recordcollector
2441973,"1,511,742,177",4599325,coloradovibes
2441973,"1,511,742,177",4599325,gratefuldead
2441973,"1,511,742,177",4599325,records
2441973,"1,511,742,177",4599325,vinyl
2441973,"1,511,742,177",4599325,wax
2441973,"1,511,742,177",4599325,nowspinning
2441973,"1,511,742,177",4599325,colorado
2441973,"1,511,742,177",4599325,vinylism
2441973,"1,511,742,177",4599325,instavinyl
2441973,"1,511,742,177",4599325,christmasvinyl
2441973,"1,511,742,177",4599325,vinyljunkie
2441973,"1,511,742,177",4599325,vinyladdict
2441973,"1,511,742,177",4599325,vinylcollector
2441973,"1,511,742,177",4599325,marionsvinyl
2441973,"1,511,812,364",1465520813747213,shihtzu
2441973,"1,511,812,364",1465520813747213,colorado
2441973,"1,511,812,364",1465520813747213,jerrydog
2441973,"1,511,812,364",1465520813747213,coloradolive
2441973,"1,511,812,364",1465520813747213,coloradovibes
2441973,"1,511,812,364",1465520813747213,mountainshihtzu
2441973,"1,511,812,364",1465520813747213,mountfalcon
2441973,"1,511,838,866",4599325,coloradical
2441973,"1,511,838,866",4599325,recordcollection
2441973,"1,511,838,866",4599325,denver
2441973,"1,511,838,866",4599325,vinylcommunity
2441973,"1,511,838,866",4599325,vinylove
2441973,"1,511,838,866",4599325,dfa
2441973,"1,511,838,866",4599325,denvervibes
2441973,"1,511,838,866",4599325,vinylcollection
2441973,"1,511,838,866",4599325,vinylcollectionpost
2441973,"1,511,838,866",4599325,vinyligclub
2441973,"1,511,838,866",4599325,vinylgram
2441973,"1,511,838,866",4599325,vinylforever
2441973,"1,511,838,866",4599325,recordcollector
2441973,"1,511,838,866",4599325,testpressings
2441973,"1,511,838,866",4599325,records
2441973,"1,511,838,866",4599325,vinyloftheday
2441973,"1,511,838,866",4599325,lcdsoundsystem
2441973,"1,511,838,866",4599325,wax
2441973,"1,511,838,866",4599325,nowspinning
2441973,"1,511,838,866",4599325,colorado
2441973,"1,511,838,866",4599325,vinylism
2441973,"1,511,838,866",4599325,twistandshoutrecords
2441973,"1,511,838,866",4599325,americandream
2441973,"1,511,838,866",4599325,instavinyl
2441973,"1,511,838,866",4599325,imawinner
2441973,"1,511,838,866",4599325,vinyljunkie
2441973,"1,511,838,866",4599325,vinyladdict
2441973,"1,511,838,866",4599325,vinylcollector
2441973,"1,511,838,866",4599325,marionsvinyl
2441973,"1,511,906,261",1465520813747213,coloradolife
2441973,"1,511,906,261",1465520813747213,colorado
2441973,"1,511,906,261",1465520813747213,coloradolive
2441973,"1,511,906,261",1465520813747213,denvervibes
2441973,"1,511,906,261",1465520813747213,almostwinter
2441973,"1,511,906,261",1465520813747213,wilsondog
2441973,"1,511,906,261",1465520813747213,mountfalcon
2441973,"1,511,998,897",4599325,coloradical
2441973,"1,511,998,897",4599325,recordcollection
2441973,"1,511,998,897",4599325,denver
2441973,"1,511,998,897",4599325,vinylcommunity
2441973,"1,511,998,897",4599325,vinylove
2441973,"1,511,998,897",4599325,sharonjonesandthedapkings
2441973,"1,511,998,897",4599325,vinylcollection
2441973,"1,511,998,897",4599325,vinylcollectionpost
2441973,"1,511,998,897",4599325,sharonjones
2441973,"1,511,998,897",4599325,vinyligclub
2441973,"1,511,998,897",4599325,vinylgram
2441973,"1,511,998,897",4599325,vinylforever
2441973,"1,511,998,897",4599325,recordcollector
2441973,"1,511,998,897",4599325,records
2441973,"1,511,998,897",4599325,vinyloftheday
2441973,"1,511,998,897",4599325,vinyl
2441973,"1,511,998,897",4599325,wax
2441973,"1,511,998,897",4599325,nowspinning
2441973,"1,511,998,897",4599325,colorado
2441973,"1,511,998,897",4599325,vinylism
2441973,"1,511,998,897",4599325,instavinyl
2441973,"1,511,998,897",4599325,christmasvinyl
2441973,"1,511,998,897",4599325,christmas
2441973,"1,511,998,897",4599325,vinyladdict
2441973,"1,511,998,897",4599325,vinylcollector
2441973,"1,511,998,897",4599325,marionsvinyl
2441973,"1,512,062,424",1023146101,jolenespeck
2441973,"1,512,062,424",1023146101,thoseeyes
2441973,"1,512,062,424",1023146101,killingmesoftly
2441973,"1,512,062,424",1023146101,colorado
2441973,"1,512,062,424",1023146101,denverlife
2441973,"1,512,062,424",1023146101,allthetacos
2441973,"1,512,068,005",4599325,coloradical
2441973,"1,512,068,005",4599325,recordcollection
2441973,"1,512,068,005",4599325,denver
2441973,"1,512,068,005",4599325,vinylcommunity
2441973,"1,512,068,005",4599325,vinylove
2441973,"1,512,068,005",4599325,denvervibes
2441973,"1,512,068,005",4599325,vinylcollection
2441973,"1,512,068,005",4599325,vinylcollectionpost
2441973,"1,512,068,005",4599325,vinyligclub
2441973,"1,512,068,005",4599325,vinylgram
2441973,"1,512,068,005",4599325,vinylforever
2441973,"1,512,068,005",4599325,recordcollector
2441973,"1,512,068,005",4599325,records
2441973,"1,512,068,005",4599325,vinyloftheday
2441973,"1,512,068,005",4599325,vinyl
2441973,"1,512,068,005",4599325,wax
2441973,"1,512,068,005",4599325,nowspinning
2441973,"1,512,068,005",4599325,colorado
2441973,"1,512,068,005",4599325,vinylism
2441973,"1,512,068,005",4599325,instavinyl
2441973,"1,512,068,005",4599325,vinyljunkie
2441973,"1,512,068,005",4599325,vinyladdict
2441973,"1,512,068,005",4599325,thewall
2441973,"1,512,068,005",4599325,vinylcollector
2441973,"1,512,068,005",4599325,marionsvinyl
2441973,"1,512,068,005",4599325,pinkfloyd
2441973,"1,512,096,664",28631565,ramen
2441973,"1,512,096,664",28631565,coloradical
2441973,"1,512,096,664",28631565,yum
2441973,"1,512,096,664",28631565,ramennoodles
2441973,"1,512,096,664",28631565,colorado
2441973,"1,512,096,664",28631565,spicybomb
2441973,"1,512,096,664",28631565,uncle
2441973,"1,512,096,664",28631565,spicychicken
2441973,"1,512,096,664",28631565,iloveyou
2441973,"1,512,096,664",28631565,denverlife
2441973,"1,512,139,765",4599325,vinyligclub
2441973,"1,512,139,765",4599325,decvinylworship
2441973,"1,512,139,765",4599325,recordcollection
2441973,"1,512,139,765",4599325,showmeyourvinyl
2441973,"1,512,139,765",4599325,vinylgram
2441973,"1,512,139,765",4599325,vinylcommunity
2441973,"1,512,139,765",4599325,denver
2441973,"1,512,139,765",4599325,recordcollector
2441973,"1,512,139,765",4599325,vinyladdict
2441973,"1,512,139,765",4599325,colorado
2441973,"1,512,139,765",4599325,vinylove
2441973,"1,512,139,765",4599325,vinylcollectionpost
2441973,"1,512,139,765",4599325,joinme
2441973,"1,512,139,765",4599325,marionsvinyl
2441973,"1,512,139,765",4599325,instavinyl
2441973,"1,512,203,483",4599325,coloradical
2441973,"1,512,203,483",4599325,recordcollection
2441973,"1,512,203,483",4599325,denver
2441973,"1,512,203,483",4599325,vinylcommunity
2441973,"1,512,203,483",4599325,vinylove
2441973,"1,512,203,483",4599325,vinylcollection
2441973,"1,512,203,483",4599325,vinylcollectionpost
2441973,"1,512,203,483",4599325,liveatwinterland
2441973,"1,512,203,483",4599325,vinylgram
2441973,"1,512,203,483",4599325,recordcollector
2441973,"1,512,203,483",4599325,"decvinylworship,"
2441973,"1,512,203,483",4599325,records
2441973,"1,512,203,483",4599325,vinylrecords
2441973,"1,512,203,483",4599325,vinyloftheday
2441973,"1,512,203,483",4599325,vinyl
2441973,"1,512,203,483",4599325,janisjoplin
2441973,"1,512,203,483",4599325,wax
2441973,"1,512,203,483",4599325,nowspinning
2441973,"1,512,203,483",4599325,vinylism
2441973,"1,512,203,483",4599325,vinyl#vinyligclub
2441973,"1,512,203,483",4599325,instavinyl
2441973,"1,512,203,483",4599325,vinyladdict
2441973,"1,512,203,483",4599325,vinylcollector
2441973,"1,512,203,483",4599325,marionsvinyl
2441973,"1,512,255,787",4599325,roasting
2441973,"1,512,255,787",4599325,yum
2441973,"1,512,255,787",4599325,denver
2441973,"1,512,255,787",4599325,beforeandafter
2441973,"1,512,255,787",4599325,lunch
2441973,"1,512,255,787",4599325,colorado
2441973,"1,512,255,787",4599325,brusslesprouts
2441973,"1,512,255,787",4599325,bacon
2441973,"1,512,259,356",4599325,coloradical
2441973,"1,512,259,356",4599325,recordcollection
2441973,"1,512,259,356",4599325,denver
2441973,"1,512,259,356",4599325,recordstoreday
2441973,"1,512,259,356",4599325,vinylcommunity
2441973,"1,512,259,356",4599325,vinylove
2441973,"1,512,259,356",4599325,vinylcollectionpost
2441973,"1,512,259,356",4599325,vinyligclub
2441973,"1,512,259,356",4599325,vinylgram
2441973,"1,512,259,356",4599325,hellokitty
2441973,"1,512,259,356",4599325,recordcollector
2441973,"1,512,259,356",4599325,records
2441973,"1,512,259,356",4599325,vinylrecords
2441973,"1,512,259,356",4599325,vinyloftheday
2441973,"1,512,259,356",4599325,decvinylworship
2441973,"1,512,259,356",4599325,vinyl
2441973,"1,512,259,356",4599325,wax
2441973,"1,512,259,356",4599325,nowspinning
2441973,"1,512,259,356",4599325,colorado
2441973,"1,512,259,356",4599325,hk
2441973,"1,512,259,356",4599325,vinylism
2441973,"1,512,259,356",4599325,vinyljunkie
2441973,"1,512,259,356",4599325,vinyladdict
2441973,"1,512,259,356",4599325,instaviny
2441973,"1,512,259,356",4599325,marionsvinyl
2441973,"1,512,356,074",270431323,steamboat
2441973,"1,512,356,074",270431323,jolenespeck
2441973,"1,512,356,074",270431323,partytime
2441973,"1,512,356,074",270431323,coloradical
2441973,"1,512,356,074",270431323,saltandlime
2441973,"1,512,356,074",270431323,coloradolife
2441973,"1,512,356,074",270431323,colorado
2441973,"1,512,356,074",270431323,steamboatsprings
2441973,"1,512,356,074",270431323,sundayfunday
2441973,"1,512,413,107",216201113,steamboat
2441973,"1,512,413,107",216201113,jolenespeck
2441973,"1,512,413,107",216201113,coloradical
2441973,"1,512,413,107",216201113,snowday
2441973,"1,512,413,107",216201113,coloradolife
2441973,"1,512,413,107",216201113,colorado
2441973,"1,512,413,107",216201113,routtnationalforest
2441973,"1,512,413,107",216201113,coloradolive
2441973,"1,512,413,107",216201113,steamboatsprings
2441973,"1,512,413,107",216201113,almostwinter
2441973,"1,512,413,107",216201113,microspiking
2441973,"1,512,435,650",4599325,recordcollection
2441973,"1,512,435,650",4599325,denver
2441973,"1,512,435,650",4599325,vinylcommunity
2441973,"1,512,435,650",4599325,vinylove
2441973,"1,512,435,650",4599325,vinylcollection
2441973,"1,512,435,650",4599325,recordcommunity
2441973,"1,512,435,650",4599325,vinylcollectionpost
2441973,"1,512,435,650",4599325,vinyligclub
2441973,"1,512,435,650",4599325,vinylgram
2441973,"1,512,435,650",4599325,blueandlonesome
2441973,"1,512,435,650",4599325,recordcollector
2441973,"1,512,435,650",4599325,denverlife
2441973,"1,512,435,650",4599325,records
2441973,"1,512,435,650",4599325,vinyloftheday
2441973,"1,512,435,650",4599325,decvinylworship
2441973,"1,512,435,650",4599325,tourshirt
2441973,"1,512,435,650",4599325,wax
2441973,"1,512,435,650",4599325,colorado
2441973,"1,512,435,650",4599325,nowspining
2441973,"1,512,435,650",4599325,vinylism
2441973,"1,512,435,650",4599325,therollingstones
2441973,"1,512,435,650",4599325,instavinyl
2441973,"1,512,435,650",4599325,prettyclose
2441973,"1,512,435,650",4599325,vinyljunkie
2441973,"1,512,435,650",4599325,vinyladdict
2441973,"1,512,435,650",4599325,vinylcollector
2441973,"1,512,435,650",4599325,marionsvinyl
2441973,"1,512,436,711",1957594071141878,coloradical
2441973,"1,512,436,711",1957594071141878,wandering
2441973,"1,512,436,711",1957594071141878,exploremore
2441973,"1,512,436,711",1957594071141878,colorado
2441973,"1,512,436,711",1957594071141878,strawberryparkhotsprings
2441973,"1,512,436,711",1957594071141878,coloradolive
2441973,"1,512,436,711",1957594071141878,steamboatsprings
2441973,"1,512,576,900",4599325,coloradical
2441973,"1,512,576,900",4599325,recordcollection
2441973,"1,512,576,900",4599325,denver
2441973,"1,512,576,900",4599325,vinylcommunity
2441973,"1,512,576,900",4599325,vinylove
2441973,"1,512,576,900",4599325,vinylcollectionpost
2441973,"1,512,576,900",4599325,vinylcollection
2441973,"1,512,576,900",4599325,vinyligclub
2441973,"1,512,576,900",4599325,vinylgram
2441973,"1,512,576,900",4599325,umphreys
2441973,"1,512,576,900",4599325,recordcollector
2441973,"1,512,576,900",4599325,stormthorgerson
2441973,"1,512,576,900",4599325,umphreysmcgee
2441973,"1,512,576,900",4599325,records
2441973,"1,512,576,900",4599325,vinyloftheday
2441973,"1,512,576,900",4599325,decvinylworship
2441973,"1,512,576,900",4599325,umphlove
2441973,"1,512,576,900",4599325,wax
2441973,"1,512,576,900",4599325,colorado
2441973,"1,512,576,900",4599325,ogpressing
2441973,"1,512,576,900",4599325,safteyinnumbers
2441973,"1,512,576,900",4599325,vinylism
2441973,"1,512,576,900",4599325,instavinyl
2441973,"1,512,576,900",4599325,vinyljunkie
2441973,"1,512,576,900",4599325,vinyladdict
2441973,"1,512,576,900",4599325,vinylcollector
2441973,"1,512,576,900",4599325,marionsvinyl
2441973,"1,512,577,264",1957594071141878,steamboat
2441973,"1,512,577,264",1957594071141878,snowday
2441973,"1,512,577,264",1957594071141878,coloradical
2441973,"1,512,577,264",1957594071141878,hotsprings
2441973,"1,512,577,264",1957594071141878,colorado
2441973,"1,512,577,264",1957594071141878,strawberryparkhotsprings
2441973,"1,512,577,264",1957594071141878,steamboatsprings
2441973,"1,512,577,264",1957594071141878,coloradovibes
2441973,"1,512,687,606",4599325,denverdogs
2441973,"1,512,687,606",4599325,shihtzu
2441973,"1,512,687,606",4599325,colorado
2441973,"1,512,687,606",4599325,jerrydog
2441973,"1,512,709,001",4599325,trancefusionradio
2441973,"1,512,709,001",4599325,coloradical
2441973,"1,512,709,001",4599325,recordcollection
2441973,"1,512,709,001",4599325,denver
2441973,"1,512,709,001",4599325,vinylcommunity
2441973,"1,512,709,001",4599325,vinylcollection
2441973,"1,512,709,001",4599325,vinylcollectionpost
2441973,"1,512,709,001",4599325,vinyligclub
2441973,"1,512,709,001",4599325,trancefusionradiobroadcast
2441973,"1,512,709,001",4599325,vinylgram
2441973,"1,512,709,001",4599325,recordcollector
2441973,"1,512,709,001",4599325,records
2441973,"1,512,709,001",4599325,discobiscuits
2441973,"1,512,709,001",4599325,vinyloftheday
2441973,"1,512,709,001",4599325,homeagain
2441973,"1,512,709,001",4599325,biscoordie
2441973,"1,512,709,001",4599325,wax
2441973,"1,512,709,001",4599325,colorado
2441973,"1,512,709,001",4599325,thediscobiscuits
2441973,"1,512,709,001",4599325,vinyllove
2441973,"1,512,709,001",4599325,instavinyl
2441973,"1,512,709,001",4599325,vinyljunkie
2441973,"1,512,709,001",4599325,vinyladdict
2441973,"1,512,709,001",4599325,hellolover
2441973,"1,512,709,001",4599325,vinylcollector
2441973,"1,512,709,001",4599325,marionsvinyl
2441973,"1,512,916,957",4599325,coloradodogs
2441973,"1,512,916,957",4599325,snuggles
2441973,"1,512,916,957",4599325,bros
2441973,"1,512,916,957",4599325,jerrydog
2441973,"1,512,916,957",4599325,wilsondog
2441973,"1,513,021,339",389983831,wandering
2441973,"1,513,021,339",389983831,exploremore
2441973,"1,513,021,339",389983831,newmexico
2441973,"1,513,021,339",389983831,colorado
2441973,"1,513,021,339",389983831,jerrydog
2441973,"1,513,021,339",389983831,wanderlust
2441973,"1,513,021,339",389983831,texanmotel
2441973,"1,513,021,339",389983831,adventureswithmom
2441973,"1,513,021,339",389983831,texas
2441973,"1,513,021,634",472831675,texasart
2441973,"1,513,021,634",472831675,wandering
2441973,"1,513,021,634",472831675,art
2441973,"1,513,021,634",472831675,explremore
2441973,"1,513,021,634",472831675,exploretexas
2441973,"1,513,021,634",472831675,jerrydog
2441973,"1,513,021,634",472831675,texasbackroads
2441973,"1,513,021,634",472831675,texasforever
2441973,"1,513,021,634",472831675,cadillacgraveyard
2441973,"1,513,021,634",472831675,cadillacranch
2441973,"1,513,021,634",472831675,graffiti
2441973,"1,513,021,634",472831675,graffitiart
2441973,"1,513,021,634",472831675,texas
2441973,"1,513,021,634",472831675,amarillotexas
2441973,"1,513,021,634",472831675,amarillo
2441973,"1,513,021,887",472831675,spraypaint
2441973,"1,513,021,887",472831675,route66
2441973,"1,513,021,887",472831675,texasart
2441973,"1,513,021,887",472831675,wandering
2441973,"1,513,021,887",472831675,art
2441973,"1,513,021,887",472831675,donutsighting
2441973,"1,513,021,887",472831675,explremore
2441973,"1,513,021,887",472831675,exploretexas
2441973,"1,513,021,887",472831675,jerrydog
2441973,"1,513,021,887",472831675,texasforever
2441973,"1,513,021,887",472831675,texasbackroads
2441973,"1,513,021,887",472831675,cadillacgraveyard
2441973,"1,513,021,887",472831675,cadillacranch
2441973,"1,513,021,887",472831675,graffiti
2441973,"1,513,021,887",472831675,graffitiart
2441973,"1,513,021,887",472831675,texas
2441973,"1,513,021,887",472831675,amarillotexas
2441973,"1,513,021,887",472831675,amarillo
2441973,"1,513,034,997",472831675,exploretexas
2441973,"1,513,034,997",472831675,cadillacranch
2441973,"1,513,034,997",472831675,spraypaint
2441973,"1,513,034,997",472831675,cadillacgraveyard
2441973,"1,513,034,997",472831675,graffitiart
2441973,"1,513,034,997",472831675,texas
2441973,"1,513,034,997",472831675,route66
2441973,"1,513,034,997",472831675,texasart
2441973,"1,513,034,997",472831675,wandering
2441973,"1,513,034,997",472831675,cadillac
2441973,"1,513,034,997",472831675,exploremore
2441973,"1,513,034,997",472831675,texasbackroads
2441973,"1,513,034,997",472831675,texaslove
2441973,"1,513,034,997",472831675,amarillo
2441973,"1,513,034,997",472831675,spraypaintart
2441973,"1,513,034,997",472831675,art
2441973,"1,513,034,997",472831675,texasforever
2441973,"1,513,034,997",472831675,graffiti
2441973,"1,513,034,997",472831675,amarillotexas
2441973,"1,513,035,210",472831675,shihtzu
2441973,"1,513,035,210",472831675,phish
2441973,"1,513,035,210",472831675,exploretexas
2441973,"1,513,035,210",472831675,cadillacranch
2441973,"1,513,035,210",472831675,spraypaint
2441973,"1,513,035,210",472831675,cadillacgraveyard
2441973,"1,513,035,210",472831675,graffitiart
2441973,"1,513,035,210",472831675,route66
2441973,"1,513,035,210",472831675,texasart
2441973,"1,513,035,210",472831675,wandering
2441973,"1,513,035,210",472831675,cadillac
2441973,"1,513,035,210",472831675,exploremore
2441973,"1,513,035,210",472831675,phishlove
2441973,"1,513,035,210",472831675,jerrydog
2441973,"1,513,035,210",472831675,texasbackroads
2441973,"1,513,035,210",472831675,spraypaintart
2441973,"1,513,035,210",472831675,donutsighting
2441973,"1,513,035,210",472831675,art
2441973,"1,513,035,210",472831675,texasforever
2441973,"1,513,035,210",472831675,graffiti
2441973,"1,513,035,210",472831675,westtexas
2441973,"1,513,036,365",472831675,exploretexas
2441973,"1,513,036,365",472831675,cadillacranch
2441973,"1,513,036,365",472831675,spraypaint
2441973,"1,513,036,365",472831675,cadillacgraveyard
2441973,"1,513,036,365",472831675,graffitiart
2441973,"1,513,036,365",472831675,texas
2441973,"1,513,036,365",472831675,route66
2441973,"1,513,036,365",472831675,texasart
2441973,"1,513,036,365",472831675,wandering
2441973,"1,513,036,365",472831675,cadillac
2441973,"1,513,036,365",472831675,exploremore
2441973,"1,513,036,365",472831675,texasbackroads
2441973,"1,513,036,365",472831675,texaslove
2441973,"1,513,036,365",472831675,amarillo
2441973,"1,513,036,365",472831675,spraypaintart
2441973,"1,513,036,365",472831675,art
2441973,"1,513,036,365",472831675,texasforever
2441973,"1,513,036,365",472831675,graffiti
2441973,"1,513,036,365",472831675,amarillotexas
2441973,"1,513,036,714",234426387,woodyguthriecenter
2441973,"1,513,036,714",234426387,roadtrippin
2441973,"1,513,036,714",234426387,wandering
2441973,"1,513,036,714",234426387,exploremore
2441973,"1,513,036,714",234426387,exploretexas
2441973,"1,513,036,714",234426387,pampatexas
2441973,"1,513,036,714",234426387,texasbackroads
2441973,"1,513,036,714",234426387,texasforever
2441973,"1,513,036,714",234426387,wanderer
2441973,"1,513,036,714",234426387,texas
2441973,"1,513,036,714",234426387,woodyguthrie
2441973,"1,513,043,950",1159046534184367,paloduro
2441973,"1,513,043,950",1159046534184367,wandering
2441973,"1,513,043,950",1159046534184367,explore
2441973,"1,513,043,950",1159046534184367,exploremore
2441973,"1,513,043,950",1159046534184367,exploretexas
2441973,"1,513,043,950",1159046534184367,theview
2441973,"1,513,043,950",1159046534184367,palodurocanyonstatepark
2441973,"1,513,043,950",1159046534184367,texasbackroads
2441973,"1,513,043,950",1159046534184367,texasforever
2441973,"1,513,043,950",1159046534184367,wanderlust
2441973,"1,513,043,950",1159046534184367,palodurocanyon
2441973,"1,513,043,950",1159046534184367,texas
2441973,"1,513,045,446",242114886,wandering
2441973,"1,513,045,446",242114886,exploremore
2441973,"1,513,045,446",242114886,exploretexas
2441973,"1,513,045,446",242114886,theview
2441973,"1,513,045,446",242114886,palodurocanyonstatepark
2441973,"1,513,045,446",242114886,texasbackroads
2441973,"1,513,045,446",242114886,texasforever
2441973,"1,513,045,446",242114886,wanderlust
2441973,"1,513,045,446",242114886,palodurocanyon
2441973,"1,513,045,446",242114886,texas
2441973,"1,513,045,446",242114886,texasvibes
2441973,"1,513,045,569",242114886,wandering
2441973,"1,513,045,569",242114886,exploremore
2441973,"1,513,045,569",242114886,exploretexas
2441973,"1,513,045,569",242114886,theview
2441973,"1,513,045,569",242114886,palodurocanyonstatepark
2441973,"1,513,045,569",242114886,texasbackroads
2441973,"1,513,045,569",242114886,texasforever
2441973,"1,513,045,569",242114886,texasstateparks
2441973,"1,513,045,569",242114886,roadtrips
2441973,"1,513,045,569",242114886,texas
2441973,"1,513,045,569",242114886,texasvibes
2441973,"1,513,045,713",1159046534184367,paloduro
2441973,"1,513,045,713",1159046534184367,shihtzu
2441973,"1,513,045,713",1159046534184367,hike
2441973,"1,513,045,713",1159046534184367,redrocks
2441973,"1,513,045,713",1159046534184367,donutsighting
2441973,"1,513,045,713",1159046534184367,exploremore
2441973,"1,513,045,713",1159046534184367,exploretexas
2441973,"1,513,045,713",1159046534184367,doghikes
2441973,"1,513,045,713",1159046534184367,gooutside
2441973,"1,513,045,713",1159046534184367,texasforever
2441973,"1,513,045,713",1159046534184367,jerrydog
2441973,"1,513,045,713",1159046534184367,texasbackroads
2441973,"1,513,045,713",1159046534184367,palodurocanyonstatepark
2441973,"1,513,045,713",1159046534184367,wanderlust
2441973,"1,513,045,713",1159046534184367,palodurocanyon
2441973,"1,513,045,713",1159046534184367,texasvibes
2441973,"1,513,045,713",1159046534184367,dirtydog
2441973,"1,513,049,653",1159046534184367,wandering
2441973,"1,513,049,653",1159046534184367,texaslonghorn
2441973,"1,513,049,653",1159046534184367,exploremore
2441973,"1,513,049,653",1159046534184367,exploretexas
2441973,"1,513,049,653",1159046534184367,palodurocanyonstatepark
2441973,"1,513,049,653",1159046534184367,texasforever
2441973,"1,513,049,653",1159046534184367,texasbackroads
2441973,"1,513,049,653",1159046534184367,palodurocanyon
2441973,"1,513,049,653",1159046534184367,longhorn
